img,이미지_객체,이미지_색감,색감_비율
https://img.youtube.com/vi/Tp0lJrAyuWw/maxresdefault.jpg,"['코', '얼굴', '볼', '말뿐인', '편안', '플래시 사진', '귀', '행복하다', '아이리스', '몸짓']","(92.0, 88.0, 86.0)",48.3174592256546
https://img.youtube.com/vi/Tp0lJrAyuWw/maxresdefault.jpg,"['코', '얼굴', '볼', '말뿐인', '편안', '플래시 사진', '귀', '행복하다', '아이리스', '몸짓']","(112.0, 106.0, 96.0)",10.809523612260818
https://img.youtube.com/vi/Tp0lJrAyuWw/maxresdefault.jpg,"['코', '얼굴', '볼', '말뿐인', '편안', '플래시 사진', '귀', '행복하다', '아이리스', '몸짓']","(104.0, 88.0, 73.0)",9.67460349202156
https://img.youtube.com/vi/4IMcmqu4mSI/maxresdefault.jpg,"['말뿐인', '손', '사진', '눈썹', '하얀색', '검은색', '플래시 사진', '캡', '검정색과 흰색', '몸짓']","(15.0, 16.0, 16.0)",46.317461133003235
https://img.youtube.com/vi/4IMcmqu4mSI/maxresdefault.jpg,"['말뿐인', '손', '사진', '눈썹', '하얀색', '검은색', '플래시 사진', '캡', '검정색과 흰색', '몸짓']","(50.0, 51.0, 51.0)",19.833333790302277
https://img.youtube.com/vi/4IMcmqu4mSI/maxresdefault.jpg,"['말뿐인', '손', '사진', '눈썹', '하얀색', '검은색', '플래시 사진', '캡', '검정색과 흰색', '몸짓']","(81.0, 82.0, 81.0)",11.238095164299011
https://img.youtube.com/vi/hH74xJZIiGE/maxresdefault.jpg,"['목', '소매', '플래시 사진', '패션 디자인', '속눈썹', '꾸밈', '이벤트', '스톨', '털', '행복하다']","(54.0, 53.0, 50.0)",49.666666984558105
https://img.youtube.com/vi/hH74xJZIiGE/maxresdefault.jpg,"['목', '소매', '플래시 사진', '패션 디자인', '속눈썹', '꾸밈', '이벤트', '스톨', '털', '행복하다']","(160.0, 157.0, 124.0)",16.904762387275696
https://img.youtube.com/vi/hH74xJZIiGE/maxresdefault.jpg,"['목', '소매', '플래시 사진', '패션 디자인', '속눈썹', '꾸밈', '이벤트', '스톨', '털', '행복하다']","(18.0, 25.0, 32.0)",15.05555510520935
https://img.youtube.com/vi/aknilGOP6rw/maxresdefault.jpg,"['척골가 있는', '검은색', '의자', '포유류', '잔디', '야외 가구', '폰트', '그늘', '선', '여가']","(156.0, 156.0, 148.0)",17.841270565986633
https://img.youtube.com/vi/aknilGOP6rw/maxresdefault.jpg,"['척골가 있는', '검은색', '의자', '포유류', '잔디', '야외 가구', '폰트', '그늘', '선', '여가']","(25.0, 24.0, 24.0)",16.849206387996674
https://img.youtube.com/vi/aknilGOP6rw/maxresdefault.jpg,"['척골가 있는', '검은색', '의자', '포유류', '잔디', '야외 가구', '폰트', '그늘', '선', '여가']","(80.0, 80.0, 71.0)",15.833333134651184
https://img.youtube.com/vi/9ZhalXaLVRQ/maxresdefault.jpg,"['플래시 사진', '속눈썹', '몸짓', '검정색과 흰색', '스타일', '행복하다', '단색화', '흑백 사진', '이벤트', '오락']","(24.0, 25.0, 25.0)",38.230159878730774
https://img.youtube.com/vi/9ZhalXaLVRQ/maxresdefault.jpg,"['플래시 사진', '속눈썹', '몸짓', '검정색과 흰색', '스타일', '행복하다', '단색화', '흑백 사진', '이벤트', '오락']","(46.0, 46.0, 46.0)",30.214285850524902
https://img.youtube.com/vi/9ZhalXaLVRQ/maxresdefault.jpg,"['플래시 사진', '속눈썹', '몸짓', '검정색과 흰색', '스타일', '행복하다', '단색화', '흑백 사진', '이벤트', '오락']","(82.0, 83.0, 83.0)",18.269841372966766
https://img.youtube.com/vi/Qb7Y0yY_woM/maxresdefault.jpg,"['말뿐인', '눈썹', '눈', '창문', '플래시 사진', '검정색과 흰색', '스타일', '하늘', '행복하다', '속눈썹']","(17.0, 18.0, 18.0)",50.17460584640503
https://img.youtube.com/vi/Qb7Y0yY_woM/maxresdefault.jpg,"['말뿐인', '눈썹', '눈', '창문', '플래시 사진', '검정색과 흰색', '스타일', '하늘', '행복하다', '속눈썹']","(232.0, 231.0, 233.0)",20.230159163475037
https://img.youtube.com/vi/Qb7Y0yY_woM/maxresdefault.jpg,"['말뿐인', '눈썹', '눈', '창문', '플래시 사진', '검정색과 흰색', '스타일', '하늘', '행복하다', '속눈썹']","(200.0, 198.0, 201.0)",9.134920686483383
https://img.youtube.com/vi/PaPBFq59gSU/maxresdefault.jpg,"['물', '액체', '자연 속의 사람들', '하늘빛', '몸짓', '행복하다', '폰트', '플래시 사진', '호수', '바람파']","(28.0, 55.0, 80.0)",33.21428596973419
https://img.youtube.com/vi/PaPBFq59gSU/maxresdefault.jpg,"['물', '액체', '자연 속의 사람들', '하늘빛', '몸짓', '행복하다', '폰트', '플래시 사진', '호수', '바람파']","(56.0, 84.0, 109.0)",31.206348538398743
https://img.youtube.com/vi/PaPBFq59gSU/maxresdefault.jpg,"['물', '액체', '자연 속의 사람들', '하늘빛', '몸짓', '행복하다', '폰트', '플래시 사진', '호수', '바람파']","(98.0, 123.0, 146.0)",12.611110508441925
https://img.youtube.com/vi/1pS-ufdrTSU/maxresdefault.jpg,"['구름', '하늘', '식물', '자연 경관', '나무', '토지', '여가', '잔디', '목초지', '자연 속의 사람들']","(187.0, 206.0, 231.0)",11.896825581789017
https://img.youtube.com/vi/1pS-ufdrTSU/maxresdefault.jpg,"['구름', '하늘', '식물', '자연 경관', '나무', '토지', '여가', '잔디', '목초지', '자연 속의 사람들']","(209.0, 225.0, 245.0)",9.246031939983368
https://img.youtube.com/vi/1pS-ufdrTSU/maxresdefault.jpg,"['구름', '하늘', '식물', '자연 경관', '나무', '토지', '여가', '잔디', '목초지', '자연 속의 사람들']","(118.0, 135.0, 70.0)",8.738095313310623
https://img.youtube.com/vi/ZJ3KnohDH30/maxresdefault.jpg,"['물', '하늘', '가지다', '보트', '태양 모자', '폰트', '행복하다', '호수', '여행하다', '휴양']","(26.0, 21.0, 23.0)",15.658730268478394
https://img.youtube.com/vi/ZJ3KnohDH30/maxresdefault.jpg,"['물', '하늘', '가지다', '보트', '태양 모자', '폰트', '행복하다', '호수', '여행하다', '휴양']","(148.0, 154.0, 159.0)",15.436507761478424
https://img.youtube.com/vi/ZJ3KnohDH30/maxresdefault.jpg,"['물', '하늘', '가지다', '보트', '태양 모자', '폰트', '행복하다', '호수', '여행하다', '휴양']","(43.0, 54.0, 69.0)",14.126984775066376
https://img.youtube.com/vi/MNombd5nIdE/maxresdefault.jpg,"['플래시 사진', '드레스', '소매', '조명', '몸짓', '자동차 디자인', '행복하다', '폰트', '흑발', '백라이트']","(240.0, 239.0, 240.0)",28.388887643814087
https://img.youtube.com/vi/MNombd5nIdE/maxresdefault.jpg,"['플래시 사진', '드레스', '소매', '조명', '몸짓', '자동차 디자인', '행복하다', '폰트', '흑발', '백라이트']","(126.0, 124.0, 126.0)",21.714285016059875
https://img.youtube.com/vi/MNombd5nIdE/maxresdefault.jpg,"['플래시 사진', '드레스', '소매', '조명', '몸짓', '자동차 디자인', '행복하다', '폰트', '흑발', '백라이트']","(81.0, 80.0, 81.0)",18.62698346376419
https://img.youtube.com/vi/lYXMUhWzQGY/maxresdefault.jpg,"['물', '하늘', '창문', '플래시 사진', '행복하다', '폰트', '수평선', '자연 속의 사람들', '침착한', '목재']","(128.0, 119.0, 92.0)",11.7539681494236
https://img.youtube.com/vi/lYXMUhWzQGY/maxresdefault.jpg,"['물', '하늘', '창문', '플래시 사진', '행복하다', '폰트', '수평선', '자연 속의 사람들', '침착한', '목재']","(162.0, 149.0, 112.0)",10.801587253808975
https://img.youtube.com/vi/lYXMUhWzQGY/maxresdefault.jpg,"['물', '하늘', '창문', '플래시 사진', '행복하다', '폰트', '수평선', '자연 속의 사람들', '침착한', '목재']","(83.0, 84.0, 75.0)",10.674603283405304
https://img.youtube.com/vi/1f64B8AnFrc/maxresdefault.jpg,"['어깨', '식물', '플래시 사진', '소매', '나무', '자연 속의 사람들', '흑발', '보석류', '긴 머리', '잔디']","(51.0, 55.0, 48.0)",40.57142734527588
https://img.youtube.com/vi/1f64B8AnFrc/maxresdefault.jpg,"['어깨', '식물', '플래시 사진', '소매', '나무', '자연 속의 사람들', '흑발', '보석류', '긴 머리', '잔디']","(75.0, 82.0, 73.0)",17.738094925880432
https://img.youtube.com/vi/1f64B8AnFrc/maxresdefault.jpg,"['어깨', '식물', '플래시 사진', '소매', '나무', '자연 속의 사람들', '흑발', '보석류', '긴 머리', '잔디']","(235.0, 234.0, 238.0)",11.047618836164474
https://img.youtube.com/vi/EJWZ_PfNHR8/maxresdefault.jpg,"['구름', '식물', '하늘', '생태지역', '자연 환 경', '자연 경관', '나무', '고지', '토지', '적운']","(18.0, 23.0, 17.0)",31.34920597076416
https://img.youtube.com/vi/EJWZ_PfNHR8/maxresdefault.jpg,"['구름', '식물', '하늘', '생태지역', '자연 환 경', '자연 경관', '나무', '고지', '토지', '적운']","(138.0, 166.0, 198.0)",13.730159401893616
https://img.youtube.com/vi/EJWZ_PfNHR8/maxresdefault.jpg,"['구름', '식물', '하늘', '생태지역', '자연 환 경', '자연 경관', '나무', '고지', '토지', '적운']","(42.0, 49.0, 40.0)",8.476190268993378
https://img.youtube.com/vi/SU0KLln8jtE/maxresdefault.jpg,"['식물', '어깨', '식물학', '목', '소매', '잔디', '햇빛', '자연 속의 사람들', '아침', '허리']","(122.0, 115.0, 109.0)",10.595238208770752
https://img.youtube.com/vi/SU0KLln8jtE/maxresdefault.jpg,"['식물', '어깨', '식물학', '목', '소매', '잔디', '햇빛', '자연 속의 사람들', '아침', '허리']","(92.0, 86.0, 78.0)",7.91269838809967
https://img.youtube.com/vi/SU0KLln8jtE/maxresdefault.jpg,"['식물', '어깨', '식물학', '목', '소매', '잔디', '햇빛', '자연 속의 사람들', '아침', '허리']","(90.0, 82.0, 62.0)",6.928571313619614
https://img.youtube.com/vi/X41owElhj_Y/maxresdefault.jpg,"['겉옷', '건물', '키스', '웃다', '서 있는', '검정색과 흰색', '몸짓', '행복하다', '스타일', '눈']","(14.0, 14.0, 14.0)",39.23015892505646
https://img.youtube.com/vi/X41owElhj_Y/maxresdefault.jpg,"['겉옷', '건물', '키스', '웃다', '서 있는', '검정색과 흰색', '몸짓', '행복하다', '스타일', '눈']","(156.0, 156.0, 156.0)",16.07142835855484
https://img.youtube.com/vi/X41owElhj_Y/maxresdefault.jpg,"['겉옷', '건물', '키스', '웃다', '서 있는', '검정색과 흰색', '몸짓', '행복하다', '스타일', '눈']","(229.0, 229.0, 229.0)",11.35714277625084
https://img.youtube.com/vi/B7yrIpPwIis/maxresdefault.jpg,"['머리카락', '겉옷', '헤어스타일', '목', '소매', '드레스', '몸짓', '폰트', '티셔츠', '오디오 장비']","(243.0, 243.0, 244.0)",67.46825575828552
https://img.youtube.com/vi/B7yrIpPwIis/maxresdefault.jpg,"['머리카락', '겉옷', '헤어스타일', '목', '소매', '드레스', '몸짓', '폰트', '티셔츠', '오디오 장비']","(21.0, 21.0, 22.0)",23.380953073501587
https://img.youtube.com/vi/B7yrIpPwIis/maxresdefault.jpg,"['머리카락', '겉옷', '헤어스타일', '목', '소매', '드레스', '몸짓', '폰트', '티셔츠', '오디오 장비']","(196.0, 195.0, 197.0)",3.738095238804817
https://img.youtube.com/vi/qlA117wre4E/maxresdefault.jpg,"['플래시 사진', '자동차 거울', '강청색', '자정', '차량 도어', '어둠', '스티어링 휠', '개인용 고급차', 'CG 아트워크', '하늘']","(4.0, 7.0, 16.0)",40.60317575931549
https://img.youtube.com/vi/qlA117wre4E/maxresdefault.jpg,"['플래시 사진', '자동차 거울', '강청색', '자정', '차량 도어', '어둠', '스티어링 휠', '개인용 고급차', 'CG 아트워크', '하늘']","(10.0, 19.0, 41.0)",23.277777433395386
https://img.youtube.com/vi/qlA117wre4E/maxresdefault.jpg,"['플래시 사진', '자동차 거울', '강청색', '자정', '차량 도어', '어둠', '스티어링 휠', '개인용 고급차', 'CG 아트워크', '하늘']","(59.0, 89.0, 180.0)",12.87301629781723
https://img.youtube.com/vi/kws3bAv-nlM/maxresdefault.jpg,"['하늘', '가로등', '아스팔트', '도로 표면', '도로', '바람', '없다', '수평선', '황혼', '간판']","(119.0, 84.0, 118.0)",33.97619128227234
https://img.youtube.com/vi/kws3bAv-nlM/maxresdefault.jpg,"['하늘', '가로등', '아스팔트', '도로 표면', '도로', '바람', '없다', '수평선', '황혼', '간판']","(26.0, 24.0, 31.0)",33.68254005908966
https://img.youtube.com/vi/kws3bAv-nlM/maxresdefault.jpg,"['하늘', '가로등', '아스팔트', '도로 표면', '도로', '바람', '없다', '수평선', '황혼', '간판']","(127.0, 92.0, 129.0)",10.49206331372261
https://img.youtube.com/vi/cniiou5wTWQ/maxresdefault.jpg,"['꽃', '식물', '자연 환 경', '꽃잎', '노란색', '장난감', '잔디', '자연 속의 사람들', '폰트', '목초지']","(71.0, 85.0, 26.0)",20.373016595840454
https://img.youtube.com/vi/cniiou5wTWQ/maxresdefault.jpg,"['꽃', '식물', '자연 환 경', '꽃잎', '노란색', '장난감', '잔디', '자연 속의 사람들', '폰트', '목초지']","(100.0, 85.0, 57.0)",3.37301604449749
https://img.youtube.com/vi/cniiou5wTWQ/maxresdefault.jpg,"['꽃', '식물', '자연 환 경', '꽃잎', '노란색', '장난감', '잔디', '자연 속의 사람들', '폰트', '목초지']","(138.0, 119.0, 87.0)",2.968253940343857
https://img.youtube.com/vi/OrUA71YEFHo/maxresdefault.jpg,"['하늘', '식물', '몸짓', '자연 경관', '잔디', '풍경', '수평선', '목초지', '목초지', '대초원']","(145.0, 145.0, 148.0)",30.388888716697693
https://img.youtube.com/vi/OrUA71YEFHo/maxresdefault.jpg,"['하늘', '식물', '몸짓', '자연 경관', '잔디', '풍경', '수평선', '목초지', '목초지', '대초원']","(51.0, 55.0, 36.0)",12.793651223182678
https://img.youtube.com/vi/OrUA71YEFHo/maxresdefault.jpg,"['하늘', '식물', '몸짓', '자연 경관', '잔디', '풍경', '수평선', '목초지', '목초지', '대초원']","(46.0, 50.0, 39.0)",12.777778506278992
https://img.youtube.com/vi/sglJW3E2al4/maxresdefault.jpg,"['하늘', '폰트', '탑', '구름', '수평선', '도시', '풍경', '침착한', '세계의 불가사의', '마천루']","(5.0, 25.0, 29.0)",21.67460322380066
https://img.youtube.com/vi/sglJW3E2al4/maxresdefault.jpg,"['하늘', '폰트', '탑', '구름', '수평선', '도시', '풍경', '침착한', '세계의 불가사의', '마천루']","(82.0, 90.0, 91.0)",7.547619193792343
https://img.youtube.com/vi/sglJW3E2al4/maxresdefault.jpg,"['하늘', '폰트', '탑', '구름', '수평선', '도시', '풍경', '침착한', '세계의 불가사의', '마천루']","(4.0, 34.0, 44.0)",5.746031925082207
https://img.youtube.com/vi/LnjanEpGCy4/maxresdefault.jpg,"['웃다', '머리카락', '피부', '머리', '헤어스타일', '팔', '사진', '눈', '검은색', '플래시 사진']","(24.0, 28.0, 33.0)",22.301587462425232
https://img.youtube.com/vi/LnjanEpGCy4/maxresdefault.jpg,"['웃다', '머리카락', '피부', '머리', '헤어스타일', '팔', '사진', '눈', '검은색', '플래시 사진']","(193.0, 197.0, 204.0)",16.02381020784378
https://img.youtube.com/vi/LnjanEpGCy4/maxresdefault.jpg,"['웃다', '머리카락', '피부', '머리', '헤어스타일', '팔', '사진', '눈', '검은색', '플래시 사진']","(47.0, 46.0, 50.0)",12.12698444724083
https://img.youtube.com/vi/ill6Zh7AIpw/maxresdefault.jpg,"['소매', '플래시 사진', '폰트', '간단한 기계 장치', '포스터', '강청색', '광고하는', '가상의 인물', '행복하다', '좌석']","(222.0, 222.0, 244.0)",12.34920620918274
https://img.youtube.com/vi/ill6Zh7AIpw/maxresdefault.jpg,"['소매', '플래시 사진', '폰트', '간단한 기계 장치', '포스터', '강청색', '광고하는', '가상의 인물', '행복하다', '좌석']","(189.0, 193.0, 228.0)",10.682539641857147
https://img.youtube.com/vi/ill6Zh7AIpw/maxresdefault.jpg,"['소매', '플래시 사진', '폰트', '간단한 기계 장치', '포스터', '강청색', '광고하는', '가상의 인물', '행복하다', '좌석']","(233.0, 230.0, 240.0)",6.388889253139496
https://img.youtube.com/vi/ogLALD4rJ-U/maxresdefault.jpg,"['하늘', '구름', '플래시 사진', '행복하다', '몸짓', '폰트', '자연 경관', '자연 속의 사람들', '강청색', '적운']","(73.0, 87.0, 114.0)",42.07142889499664
https://img.youtube.com/vi/ogLALD4rJ-U/maxresdefault.jpg,"['하늘', '구름', '플래시 사진', '행복하다', '몸짓', '폰트', '자연 경관', '자연 속의 사람들', '강청색', '적운']","(132.0, 124.0, 137.0)",17.277777194976807
https://img.youtube.com/vi/ogLALD4rJ-U/maxresdefault.jpg,"['하늘', '구름', '플래시 사진', '행복하다', '몸짓', '폰트', '자연 경관', '자연 속의 사람들', '강청색', '적운']","(156.0, 145.0, 161.0)",8.269841223955154
https://img.youtube.com/vi/d3QXQieol-s/maxresdefault.jpg,"['꽃', '식물', '식물 공동체', '생태지역', '자연 환 경', '노란색', '장난감', '초목', '생물 군계', '목초지']","(189.0, 155.0, 22.0)",2.928571403026581
https://img.youtube.com/vi/d3QXQieol-s/maxresdefault.jpg,"['꽃', '식물', '식물 공동체', '생태지역', '자연 환 경', '노란색', '장난감', '초목', '생물 군계', '목초지']","(155.0, 113.0, 72.0)",2.222222276031971
https://img.youtube.com/vi/d3QXQieol-s/maxresdefault.jpg,"['꽃', '식물', '식물 공동체', '생태지역', '자연 환 경', '노란색', '장난감', '초목', '생물 군계', '목초지']","(140.0, 117.0, 84.0)",2.0873015746474266
https://img.youtube.com/vi/WdGcn_NvUbA/maxresdefault.jpg,"['구름', '표정', '하늘', '하늘빛', '행복하다', '소매', '자연 속의 사람들', '몸짓', '티셔츠', '폰트']","(4.0, 96.0, 251.0)",16.920635104179382
https://img.youtube.com/vi/WdGcn_NvUbA/maxresdefault.jpg,"['구름', '표정', '하늘', '하늘빛', '행복하다', '소매', '자연 속의 사람들', '몸짓', '티셔츠', '폰트']","(18.0, 152.0, 246.0)",8.103174716234207
