albumCov,title,artistIdx,albumIdx,genreIdx,releasedAt,lyrics
https://cdnimg.melon.co.kr/cm/album/images/102/83/461/10283461_500.jpg?1ba02125e693b2d88546f7c02d1e64fd/melon/resize/282/quality/80/optimize,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,No.6 Collaborations Project,POP,2019.07.12,"She got the mmm brown eyes
caramel thighs long hair
no wedding ring hey
I saw you looking
from across the way
and now I really wanna
know your name
She got the mmm white dress
but when she’s wearing less
man you know
that she drives me crazy
The mmm brown eyes
beautiful smile
You know I love watching
you do your thing
I love her hips curves
lips say the words
Te amo mami
Te amo mami
I kiss her
This love is like a dream
So join me in this bed
that I’m in
Push up on me and sweat darling
So I’m gonna put my time in
I won’t stop
until the angels sing
Jump in that water be free
Come south of the border with me
Jump in that water be free
Come south of the border with me
He got the mmm green eyes
giving me signs
That he really wants to get
to know my name hey
I saw you looking
from across the way
and suddenly
I’m glad I came
Ay ven paraca quiero bailar
toma mi mano
Quiero sentir tu cuerpo
mi estas sembrando
Mmm green eyes taking your time
And now we know
we’ll never be the same
I love his hips curves
he says the words
Te amo mami huh te amo mami
Don’t wake up
this love is like a dream
So join me in this bed
that I’m in
Push up on me and sweat darling
So I’m gonna put huh my time in
I won’t stop
until the angels sing
Jump in that water be free
Come south of the border with me
Jump in that water be free
Come south of the border with me
Rrrra
Flawless diamonds
in a green field near Buenos Aires
Until the sun’s rising
We won’t stop
until the angels sing
Jump in that water be free
Come south of the border with me
Jump in that water be free
Come south of the border with me
Bardi uh
You never live
‘til you risk your life
You want your shine you gotta
get more ice ice ice
Am I your lover
or I’m just your vice
A little crazy
but I’m just your type okurrr
You want the lips and the curves
Need the whips and the furs
And the diamonds I prefer
In my closet his and hers hey
He want that little mamacita
margherita margherita
I think that Ed got
a little jungle fever eh
You are more than something boring
Legs open and tongue out
Michael Jordan uh
Go exploring woop woop
in something foreign skrrt skrrt
Bust it up a rain forest it
be pouring yeah
Kiss me like you need me
rub me like geenie
Pull up to my spot a Lamborghini
Coz you gotta see me
never leave me
You got a girl that could
finally do it all
Drop an album drop a baby
but I never drop the ball uh
So join me in this bed this bed
that I’m in that I’m in
Push up on me
and sweat darling yeah yeah
So I’m gonna put huh my time in
I won’t stop
until the angels sing
Jump in that water be free
Come south of the border with me
Come south of the border
the border
Come south of the border with me
Come south of the border
the border
Come south of the border with me
Jump in that water be free
Come south of the border with me
Jump in that water be free
Come south of the border with me
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/104/33/901/10433901_20200521180958_500.jpg?8a25e7870a5fbc9e5e79c32b548ba772/melon/resize/282/quality/80/optimize,Ride with Me,Pink Sweat$,Ride with Me,R&B/Soul,2020.04.10,"Baby when you say my name
Sit back sip some Chardonnay
Let's just how I'm feeling bae
When you touch me in that way
We gon' dance our life away
Money showers every day
Only do this for you bae
Can't go half go all the way
'Cause if it ain't love
then it ain't worth shit
I just got a whip
with the all-black tints
I just wanna know
that you by my side
I just wanna know
that you down to slide
Will you ride with me Yeah
Oh yeah-yeah
Will you ride with me Yeah
Oh yeah-yeah
Will you ride with me Yeah
Oh yeah-yeah
I really gotta know
I really gotta know
Will you
Need your body every day
On and off can't take no breaks
Girl I really love your shape
I might empty out the safe
Diamonds all up on your mirror
Look at how my baby shine
Only do this for you bae
Can't go half go all the way
'Cause if it ain't love
then it ain't worth shit
I just got a whip
with the all-black tints
I just wanna know
that you by my side
I just wanna know
that you down to slide
Will you ride with me Yeah
Oh yeah-yeah
Will you ride with me Yeah
Oh yeah-yeah
Will you ride with me Yeah
Oh yeah-yeah
I really gotta know
I really gotta know
Will you
Will you ride
Oh yeah-yeah
Oh oh
Oh yeah-yeah
'Cause if it ain't love
then it ain't worth shit
I just got a whip
with the all-black tints
I just wanna know
that you by my side
I just wanna know
that you down to slide
Will you ride with me Yeah
Oh yeah-yeah
Will you ride with me Yeah
Oh yeah-yeah
Will you ride with me Yeah
Oh yeah-yeah
I really gotta know
I really gotta know
Will you
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/059/56/453/5956453_20230322160404_500.jpg?7172dfa99ff278831acf092fd4351f18/melon/resize/282/quality/80/optimize,Stevie Knows,Olly Murs,Never Been Better (Expanded Edition),POP,2014.11.24,
https://cdnimg.melon.co.kr/cm2/album/images/103/20/683/10320683_500.jpg?40d580cc5a9426e10f42c7f970d65772/melon/resize/282/quality/80/optimize,Crazy AF,In Real Life,She Do,POP,2019.08.23,"La-la-la-la-la-la-la-la
La-la-la-la-la-la-la-la
You crazy as fuck
And I think I'm in love
Look alright
I wake up in the morning
Lipstick written on the wall
Baby have a good day
But you know you better call
Uh yeah
Everything just the way
she left it
She took my things
right off the dresser
Replaced the photo of my ex that
was hanging down the hall yeah
She's off I know
But I like her wrong
I lost control a long time ago
And every time
we play in the sheets
I wake up with her marks all on me
Call me crazy crazy
But I love her crazy crazy
The only kind of girl
that's for me
She likes to mark her territory
Call me crazy
But I love her crazy yeah
La-la-la-la-la-la-la-la
La-la-la-la-la-la-la-la
You crazy as fuck
And I think I'm in love haha
Shows up when she wants
won't call to say she's on her way
Checking through my phone every
single time I step away oh yeah
And every time that
she cook me breakfast
She always hit me
with the checklist
Where you going
Which girls gonna be there
What time you coming home
Man I don't know
She's off I know
But I like her wrong
I lost control a long time ago
And every time
we play in the sheets
I wake up with her marks all on me
Call me crazy crazy
But I love her crazy crazy
The only kind of girl
that's for me
She likes to mark her territory
Call me crazy
But I love her crazy yeah
Uh look
Now this was back
before I even knew a thing
Besides you were the type
I seen up
on the movie screen
And even though it's hard to
tell her that you got plans
She got a body
that'll make a preacher
say Goddamn
Haha yeah
But through it all
I still love her the same
'Cause you appreciate the sun
when it comes after the rain
Take the puddles and
just wash away
Nah I ain't making this up
girl you crazy as fuck
But damn I think I'm in love ha
And every time
we play in the sheets
in the sheets
I wake up with her marks all on me
Call me craBut I love her crazy
She kinda crazy I think I love her
The only kind of girl
that's for me
Girl that's for me
She likes to mark her territory
Call me crazy
But I love her crazy yeah
La-la-la-la-la-la-la-la
No other girl for me
La-la-la-la-la-la-la-la
You crazy as fuck
And I think I'm in love haha
펼치기"
https://cdnimg.melon.co.kr/cm/album/images/102/47/747/10247747_500.jpg?fa16b5ecea98ab91d08570ca2cf8b1ba/melon/resize/282/quality/80/optimize,Permission,New Hope Club,Permission,POP,2019.02.01,"Sometimes we get confused
We never quite know
what we want until the day we do
'Cause we don't get to choose
You can't just run away from love
When love keeps chasing you
They say don't fall too hard
Or you'll just lose it all
They made these rules
They break them too
The same as us
So we don't need permission
for nothing
Touch like you wanna
be touched yeah
Kiss like you wanna be kissed yeah
Oh we don't need permission
for nothing
Drink like you wanna be drunk yeah
Feel like you wanna feel something
Oh so we don't need permission
Sometimes we get confused
We never quite know
what we want until the day we do
'Cause we don't get to choose
You can't just run away from love
When love keeps chasing you
They say don't fall too hard
Or you'll just lose it all
They made these rules
They break them too
The same as us
So we don't need
permission for nothing
Touch like you wanna
be touched yeah
Kiss like you wanna be kissed yeah
Oh we don't need
permission for nothing
Drink like you wanna be drunk yeah
Feel like you wanna feel something
Oh we don't need permission
To love to love
To love to love to love to love
To love to love to love to love
We can stay up all night
if we want to
Dance in the dark if we want to
Take off our clothes if we want to
We don't need no-no
We can lose our minds
if we want to
Turn up the noise if we want to
Wake up the neighbours
drive them crazy
So we don't need permission
for nothing
Touch like you
wanna be touched yeah
Kiss like you wanna be kissed yeah
Oh we don't need
permission for nothing
Drink like you wanna be drunk yeah
Feel like you wanna feel something
Oh we don't need permission
to love
For nothing
Touch like you wanna be touched yeah
to love
Kiss like you wanna be kissed yeah
To love to love to love to love
Oh we don't need permission
for nothing
to love
Drink like you wanna be drunk yeah
to love
Feel like you wanna feel something
To love to love to love to love
Oh to love to love to love to love
To love to love to love
We don't need permission to love
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/103/45/880/10345880_20231110153321_500.jpg?261e7a25e5188e84fb47e5ae3e6a299f/melon/resize/282/quality/80/optimize,Don't Start Now,Dua Lipa,Future Nostalgia,POP,2019.11.01,"If you don’t wanna see me
Did a full 180 crazy
Thinking 'bout the way I was
Did the heartbreak change me
Maybe
But look at where I ended up
I’m all good already
So moved on it’s scary
I'm not where you left me at all so
If you don't wanna see me
dancing with somebody
If you wanna believe
that anything could stop me
Don’t show up
Don’t come out
Don’t start caring
About me now
Walk away
You know how
Don’t start caring
About me now
Aren’t you the guy who tried to
Hurt me with the word goodbye
Though it took some time
to survive you
I’m better on the other side
I’m all good already
So moved on it’s scary
I'm not where you left me at all so
If you don't wanna see me
dancing with somebody
If you wanna believe
that anything could stop me
Don't don't don't
Don’t show up
don't come out
Don’t start caring
About me now
Walk away
You know how
Don’t start caring
About me now
'Bout me now 'bout me
Up up
Don't come out out out
Don't show up up up
Don't start now Oh
Up up
Don't come out out out
I’m not where you left me at all so
If you don’t wanna see me
dancing with somebody
If you wanna believe that
anything could stop me
Don’t show up
Don’t show up
don't come out
Don't come out
Don’t start caring
About me now
'Bout me now
Walk away
Walk away
You know how
You know how
Don’t start caring
About me now So
Up up
Don't come out out out
Don't show up up up
Walk away walk away So
Up up
Don't come out out out
Don't show up up up
Walk away walk away oh
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/104/36/720/10436720_20200528142736_500.jpg?d162b114ac7576694f53223cb180e121/melon/resize/282/quality/80/optimize,"Bad Boy (with Wiz Khalifa, bbno$, MAX)",Yung Bae,"Bad Boy (with Wiz Khalifa, bbno$, MAX)",일렉트로니카,2020.05.29,"Okay
Yeah I'm a bad boy
doin' good things
Got a lemonade whip
chicken wings
With a bad bitch
and she quite thick
So I might just cop
myself a chain tonight
Slim shawty with a tank top
I'ma let her munch it
on my cake pop yeah-yeah
Yung Bae will make your hips drop
So I might just take
your woman for a night
Everybody in the whole building
I said everybody
in the whole building
Come on follow along
feel the groove
And get yourself to move
Get your ass to the dance floor
I said get your ass
to the dance floor
Come on follow along
feel the groove
Yeah there's no one to prove
Pick a girl pick a boy
Spin around like a toy
Grab 'em hands pull 'em close
Push 'em back do the most yeah
Pick a girl Come on
pick a boy Come on
Spin around Come on
like a toy Ayy
Grab 'em hands Come on hahaha
pull 'em close Come on
Push 'em back baby do the most
Trace gettin' bad she got a nice ass
I heard this wheel mane
got no plastic
Tired of broke fools
wanna be where the cash is
Tired of bad weed
wanna be where the gas is
I walk in the girls appear like magic
Keep shit clean
you don't want no static
Got the drink oh
weed rolled automatic
Party all night lotta fun
gotta have it let's go
Everybody in the whole building
Hahaha
I said everybody in the whole building
I party and you partyin' too
Come on follow along feel the groove
That's what we do
And get yourself to move Okay
Get your ass to the dance floor
Get your ass up
I said get your ass to the dance floor
Come on follow along feel the groove
Yeah there's no one to prove Yup
Pick a girl pick a boy
Spin around like a toy Ooh
Grab 'em hands pull 'em close
Push 'em back do the most yeah
Pick a girl Come on
pick a boy Come on
Spin around Let's go
like a toy Baby
Grab 'em hands Yung Bae
pull 'em close
Push 'em back baby do the most
Let's do it
Pick a girl Come on
pick a boy Come on
Spin around Come on
like a toy I said
Grab 'em hands Come on
pull 'em close Come on
Push 'em back Come on
do the most yeah
Get your ass up hahaha
I'm a bad boy
I'm a little rough let's go
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/105/46/442/10546442_20210112202059_500.jpg?14633ef5779ddcad3de43b329a26e837/melon/resize/282/quality/80/optimize,Excuses,Audrey Mika,Excuses,POP,2021.01.15,"When you ask where I've been
I said I'm just sleepin' in yeah
'Cause I just wanted to talk to you
Didn't know where to begin
Sorry one sec
'Cause you wanna know
what I'm thinkin'
But I don't really know
what I'm sayin'
With you no
I don't have to fake it
Don't wanna mess this up
don't wanna open up
All my excuses are useless
you see right through
Why do I do this
I'm new to this deja vu
I'd open up but I don't trust
yeah I want to
Cut the excuses
'cause the truth is
Cut the excu
Na na na na na na na
Cut the excuses
Na na na na na na na
Cut the excu
Na na na na na na na
Ooh
I'm always shuttin' you out yeah
Each time
you're comin' around Sorry
'Cause every time I get close
Somebody's lettin' me down
Oh I don't like that
Maybe I should've mentioned
That I have never done this before
I only have good intentions
Don't wanna mess this up
I wanna open up
All my excuses are useless
you see right through
Why do I do this
I'm new to this deja vu
I'd open up but I don't trust
yeah I want to
Cut the excuses
'cause the truth is
Cut the excu
Na na na na na na na
Cut the excuses
Na na na na na na na
Cut the excu
Na na na na na na na
Ooh
Oh oh oh oh oh
Oh oh oh oh oh
Oh oh oh oh oh
Oh oh oh oh oh
Oh oh oh oh oh
All my excuses
Deja vu
I'd open up but I I want to
Cut the excuses
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/106/22/088/10622088_20210608102748_500.jpg?c891040d7af86e9a67d3fce79492bd4e/melon/resize/282/quality/80/optimize,SOCIETY,Valley,SOCIETY,POP,2021.06.09,"Wait might need
a break to overtake
This cycle of another song
a different day
It feels so fake copy and paste
A formulaic version
of the things I say
We need a hit by Monday Monday
If you wanna be a star star
Gonna write a hit about Bacardi
parties bars cars
If you wanna make money money
If you wanna be a star star
Starting to think that
S-s-society sucks
I think I messed up
I think I sold out
when the sales went up
Society sucks I wanna refund
When you get what you want
but it's never enough
Society
Hang on
I thought I was winning winning
I made a fool of myself
Society sucks I think I messed up
I think I sold out on the day
I signed up for society
Ironically I wanna be a piece
of everything I hate on TMZ
I need a space to rearrange
this messy room I'm living
in inside my brain
Another hit by Monday Monday
If you wanna be a star star
Gonna write a hit about Bacardi
parties bars cars
If you wanna make money money
If you wanna be a star star
Starting to think that
S-s-society sucks
I think I messed up
I think I sold out
when the sales went up
Society sucks I wanna refund
When you get what you want
but it's never enough
Society
Hang on
I thought I was winning winning
I made a fool of myself
Society sucks I think I messed up
I think I sold out on the day
I signed up for society
My head or my heart
the cash or the art
I stop to restart
I put up a guard
The glaze in your stare
the pressure in the air
You made me feel dumb
I wasn't aware
My chords are too jazz
My lyrics are too sad
My thoughts are too dark
Well shit that's too bad
The game knocked me out
I guess I'll check out
I guess I'll check out
I guess I'll check out
S-s-society sucks
I think I messed up
I think I sold out
when the sales went up
Society sucks I wanna refund
When you get what you want
but it's never enough
Society
Hang on
I thought I was winning winning
I made a fool of myself
Society sucks I think I messed up
I think I sold out on the day
I signed up for society
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/114/65/913/11465913_20240415214221_500.jpg?52d5a596ac4f1c232780b6344cd47062/melon/resize/282/quality/80/optimize,Cola,Foley,On My Conscience (Explicit Ver.),POP,2020.03.20,
https://cdnimg.melon.co.kr/cm/album/images/102/85/203/10285203_500.jpg?535b5164e15d64f069e28c8c09c4f951/melon/resize/282/quality/80/optimize,Personal,Emotional Oranges,The Juice: Vol. I,R&B/Soul,2019.05.10,"Yeah yeah yeah yeah Okay
I was out getting faded
'til she hit me up
She heard I was zoning girl
you trip too much
It's only been like three months
Why you take it personal
personal like that
I like to push her buttons
it gets her tight
I say something slick like
Maybe I ain't your type'
Your problem is you get angry
You always take it personal
personal like that
Ooh ooh ooh
Ooh alright I'll make it up
tonight Alright I'll make it up
I wanna do all the things
that you like
Provided you give me time
I'm saying you you're right
You deserve what you like
I don't even care about the cost
I came here just to break you off
Just come and
come and break me off
Why you provoking me boy please
Why do you fuck with me knowing
I'm gonna take it personal
I always take it personal
You should know I'm like that
You like to get me hot
you test me
You know how to hit the spot
touch me
I'm gonna take it personal
I always take it personal
you should know it's like that
Ooh alright
better make it up tonight
You gotta do all the things I like
Wine and dine me right
I'm saying ooh alright
I deserve what I like
I don't really care
how much it cost
Just come and
come and break me off
Come and break me off
I deserve your love
Just come and
come and break me off
I deserve your love
I deserve your love yeah
Won't you say why won't you say
I want your love
Won't you say why won't you say
I want your love
Won't you say why won't you say
I want your love
Won't you say why won't you say
I want your
Ooh alright I'll make it up
tonight Alright I'll make it up
I wanna do all the things
that you like
Provided you give me time
I'm saying you you're right
you deserve what you like
I don't even care about the cost
I came here
just to you break you off
Oh oh oh Oh oh
Hey hey hey hey Hey hey hey
Your love your love
I deserve it said I deserve it
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/106/57/204/10657204_20210720175145_500.jpg?b76b7b31ceeb9a85b3e21ca0f09ac036/melon/resize/282/quality/80/optimize,Tempo,Valley,Tempo,POP,2021.07.21,"We can change the tempo
I like it when we go slow
The way you movin'l
the way you move is so pro
Like '98 you Michael
in Chicago let's go
Sunday morning mwah kiss the sky
Watch the sun rise
in your eyes yeah
Should we stay in park
should we drive
Your touch is timeless
cut from the finest
Ooh you're like the shot
'fore the buzzer go
Ooh the world could stop
just because of you
In this time and space
I got nothing but patience woah
We can change the tеmpo
I like it when we go slow
Thе way you movin'
the way you move is so pro
Like '98 you Michael
in Chicago let's go
Every single day is a ride woah
You're my parachute to survive on
Bubbles effervesce from the Sprite
The lights are flashin' yeah
you pull me back in
Ooh you're like the shot
'fore the buzzer go
Ooh the world could stop
just because of you
In this time and space
I got nothing but patience woah
We can change the tempo
Tempo
I like it when we go slow
I like it when we go slow
The way you movin'
the way you move is so pro
Like '98 you Michael
in Chicago let's go
We can change the tempo
I like it when we go slow
The way you movin'
the way you move is so pro
Like '98 you Michael
in Chicago let's go
Put us in a frame
hall of fame yeah
I would run to Vegas
take your name oh
This is not a spark it's a flame
Long as I'm with you
it's something I'm into
I think I'd like to stop
dancing now and go to Denny's
We can change the tempo
I like it when we go slow
The way you movin'
the way you move is so pro
Like '98 you Michael
in Chicago let's go
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/106/11/562/10611562_20210520150838_500.jpg?d5008efad5551121c81099ae94c18b45/melon/resize/282/quality/80/optimize,Every Second,Mina Okabe,Every Second,POP,2021.05.21,"Every second
Every day
I spend hoping we never change
Love when you
Never wait
Or hesitate
To tell me what is on your mind
Really do
Enjoy your company
I think you would agree
Just where you'd rather be
Is right here with me
Make my day
In every way
Know I'll be ok
when you are around
I just want to stop
Worrying bout what could come
I really like it here in your arms
Thinking this is where I belong
I had no doubt in my mind
we would make it far
Now I fear a change
Want time to stop
Waiting for an argument
Inevitable
but don't know how bad
The smallest things will
get to you
Hoping we won't be
a thing of the past
But where we are today
Is where I want to stay
Leave worries far away
When you're here with me
I should just enjoy this time
In case we end up
leaving all this behind
I just need to stop
Worrying 'bout what could come
I really like it here in your arms
Thinking this is where I belong
I had no doubt in my mind
we would make it far
Now I fear a change
Want time to stop
Yeah I'm always with you
I wanna remember
this moment in time
Though I'm always with you
I wanna remember
If we leave this behind
I really like it here in your arms
Thinking this is where I belong
I had no doubt in my mind
we would make it far
Now I fear a change
Want time to stop
I really like it here in your arms
Thinking this is where I belong
I had no doubt in my mind
we would make it far
Now I fear a change
Want time to stop
Yeah I'm always with you
I wanna remember
this moment in time
Though I'm always with you
I wanna remember
If we leave this behind
Yeah I'm always with you
I wanna remember
this moment in time
Though I'm always with you
I wanna remember
If we leave this behind
펼치기"
https://cdnimg.melon.co.kr/cm/album/images/102/77/983/10277983_500.jpg?43ae31eafa9b06d5fb888661898753da/melon/resize/282/quality/80/optimize,Phases,PRETTYMUCH (프리티머치),Phases - EP,POP,2019.05.24,"Oh oh oh hey
I know you're tryin' to do you
but I heard you fell off
After a couple bad nights
And 20 cold hearts Mhm
Tryin' to find a new you
but I heard you got lost
Tryin' to figure your worth
What the hell does that cost
Aye
When I’m kissing ya
grippin’ ya thigh thigh
I realized you are destined
and meant to be mine mine
Who am I to conflict with you
living your life life
Just know when you call
I'm at the end of the line
I'll practice my patience
While you're getting wasted
'Til fate brings you home
I'll wait through your phases
You'll shuffle through phases
Like songs on your playlist
'Til fate brings you home
I'll wait
through your phases Phases
Hitting all the right cues
And you leaving your mark
But I know that ain't you
Ain't you
You're just playing
your part baby
Tryna fit in them shoes
but you take it too far Too far
It doesn't matter
where it takes you
I'll go wherever you are
Oh oh
When I’m kissing ya
grippin’ ya thigh
I realized you are destined
and meant to be mine
But who am I to conflict
with you living your life
Living your life
Just know when you call
I'm at the end of the line
Oh oh
I'll practice my patience
While you're getting wasted
'Til fate brings you home
I'll wait through your phases
You'll shuffle through phases
Like songs on your playlist
'Til fate brings you home Home
I'll wait
through your phases phases
I'll wait I'll wait
I'll wait I'll wait through
your phases phases Oh
I'll wait I'll wait through
your phases phases Yeah yeah
For you I'll wait
through your phases
phases For you
I'll wait I'll wait
I'll wait through your phases oh
Yeah I'm really tired
of being soft spoken
You got me broken writing songs
about you daily
and it's messing with my focus
You fuck with him
but we both realize
that he was bogus
I'm the one for you
so why do I feel
like I go unnoticed
I'm talking more
than clothes hittin' floors
We're falling off track
but not the rack like a chore
Oh look another butterfly
I feel it in my core
Even though you ain't mine
it's the fact that I'm yours
It's the fact my life ain't
complete without yours
It's the fact that at night
I be tryin' to ignore
Catching overseas flights
just to knock on your door
'Cause you put my planet in orbit
But star girl
your body's so solar
I promise you baby I'm sober
Just wait 'til you give in
and finally come over
I can't wait to tell you
I told ya I told ya I told ya
I'll practice my patience
While you're getting wasted
While you're getting wasted
'Til fate brings you home
I'll wait through your phases
You'll shuffle through phases
Like songs on your playlist
'Til fate brings you home Home
I'll wait
through your phases phases
Let's go
I'll wait I'll wait
through your phases
phases oh
Girl you know I'll wait for you
I'll wait I'll wait
through your phases phases
I will wait through your phases
For you I'll wait
through your phases
phases Yeah yeah
I'll wait I'll wait
I'll wait through your phases oh
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/106/25/621/10625621_20211022091141_500.jpg?f9b064d37eb45e08e061f6713c329623/melon/resize/282/quality/80/optimize,BACK ON TOP (feat. Griff),HONNE,"LET’S JUST SAY THE WORLD ENDED A WEEK FROM NOW, WHAT WOULD YOU DO?",POP,2021.10.08,"It’s your love
That always gets me back on top
I’ve been trying to think
of all your negatives
But I can’t think of one
Then I go and line up
all your benefits
And they stretch around the sun
Cause I hear music
when you’re next to me
There’s a sweetness
in the air I breathe
You put me at ease
Every time you’re touching me
It’s your love
That always get me back on top
It’s your love
That always makes me feel enough
I knew on the day I met you
That you would save me life
It’s your love
That always gets me back on top
One step closer to you
Is one less moment feeling blue
One second more with you
I could light up the entire room
Cause I’m in sunshine
when you’re next to me
And all the birds sing in harmony
You put me at ease
Every time you’re touching me
It’s your love
That always get me back on top
It’s your love
That always makes me feel enough
I knew on the day I met you
That you would save me life
It’s your love
That always gets me back on top
Just like a rocket into outer space
I go from lower into uppercase
And if you’re standing
at the finish line
Then I will always come in first place
And I swear I’m walking on air
It’s your love
That always get me back on top
It’s your love
That always makes me feel enough
I knew on the day I met you
That you would save me life
It’s your love
Baby yeh it’s your love
It’s your love
That always gets me back on top
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/103/37/527/10337527_500.jpg?08069e7b77ea9c6e3aec77ad8280528a/melon/resize/282/quality/80/optimize,Watermelon Sugar,Harry Styles,Fine Line,POP,2019.12.06,"Tastes like strawberries
on a summer evenin'
And it sounds just like a song
I want more berries
and that summer feelin'
It's so wonderful and warm
Breathe me in breathe me out
I don't know
if I could ever go without
I'm just thinking out loud
I don't know
if I could ever go without
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar
Strawberries
on a summer evenin'
Baby you're the end of June
I want your belly
and that summer feelin'
Getting washed away in you
Breathe me in breathe me out
I don't know
if I could ever go without
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
I just wanna taste it
I just wanna taste it
Watermelon sugar high
Tastes like strawberries
on a summer evenin'
And it sounds just like a song
I want your belly
and that summer feelin'
I don't know
if I could ever go without
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high Sugar
Watermelon sugar high Sugar
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
I just wanna taste it
I just wanna taste it Woo
Watermelon sugar high
I just wanna taste it
I just wanna taste it Ooh
Watermelon sugar high
Watermelon sugar
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/104/72/028/10472028_20200805120050_500.jpg?82a50fafef3d3dc7b5e80ccf921a575d/melon/resize/282/quality/80/optimize,I Had A Love Song (feat. VanJess),Ant Saunders,I Had A Love Song (feat. VanJess),POP,2020.08.07,"I had a love song
it was all planned out
I wrote up a storm
it was a real standout
Never did I expect
all my thoughts to go waste
I guess my time ran out yea
I had some clever ass lyrics
I felt like Kanye
man I thought I was a genius
From the verses to the chorus
to the part with all the ad-libs
It really had a lot of meaning
I really wish
that you could hear it
Now there's no point
in finishing I lost the spirit
Keep it in my drafts
then one day it'll disappear and
Yea I just wish you knew
what I was feeling
Oh I don't blame you I understand
I just wish that this song
went as planned
I had a love song
it was all planned out
I wrote up a storm
it was a real standout
Never did I expect
all my thoughts to go waste
Now I can't put it out
Lyrics in my head for days
I had something more to say
Wish you could read everything
I've said
Pages go on and on 'cause you
Touch me in my spirit
Heal me with some meaning
I've been a mess for longer days
Listen to my heartstrings play
yeah
Oh I don't think
you would understand
I just wish
that this song went as planned
You see I had a love song
it was all planned out
I wrote up a storm
it was a real standout
Couldn't let my perfect ideas
just go to waste
Guess my time ran out yeah
I had a love song for you baby
And my ideas really
stood out though
For you baby
But I ran out so
this is the outro yeah
I had a love song for you baby
And my ideas really
stood out though
For you baby
But I ran out so
this is the outro yeah
I tried so hard
but life just ain't fair sometimes
that’s what I realized
I’m hoping this is
just a blessing in disguise
펼치기"
https://cdnimg.melon.co.kr/cm/album/images/101/87/334/10187334_500.jpg?3620acbb1b113abe509f95d51b517799/melon/resize/282/quality/80/optimize,Softly,Tash,Softly,R&B/Soul,2018.07.20,"Softly Mmmmm
Softly Mmmmm
Softly Mmmmm
Oh lover
why you got me clobbered
Frustrated and bothered
Paranoid that
you’ll destroy my colour
And paint it cover it and fade it
Leave me looking jaded
Why do I still love you
when I hate this
Got me keeping quiet
But you know I wanna talk about it
I don’t wanna have to hide it
I need somebody to confide in
Don’t let me stow it away
‘Cause I can barely fight it
It’s a constant ache
when i’m reminded that
You never call my telephone
But you know we’re both alone
What is it you’re holding on to
Because there is something wrong
I understand that
you may never want me close
But understand that
I need you the most
I spread my love
Along your path so
Please tread softly
Please tell me
you won’t go stomping harshly
You don’t have to want me
But please tread softly
Softly
Softly
Softly
softly
Oh karma
Why do I even bother
When you never wanna stick with me
Instead of choosing others to favour
You know I can’t hate her
For watching him go chase her
When nothing
he could do could ever phase her
Got me sick and tired
Of the sneaking and the lying
But god knows that i’m trying to stay
But she’s denying that
she ever fell in love
With the pages of his mind
But she didn’t wanna
be in his cages all the time
Forgive me if you find me
replaying it in my head
You saying what you said
Words I wish I never read
‘Cause I
I
I need you the most
I spread my love
Along your path so
Please tread softly
Please tell me
you won’t go stomping harshly
You don’t have to want me
But please tread softly
Softly
Softly
Softly
Softly yeah yeah
Oh no uh oh no uh oh no uh
Just please tread softly
Oh no uh oh no uh oh no uh
Please tread softly
I need you the most
I spread my love
Along your path so
Please tread softly
Please tell me
you won’t go stomping harshly
You don’t have to want me
But please tread softly
Softly oh nooo
Softly softly
Softly
Softly yeah yeah
펼치기"
